Wall R-Value,Roof R-Value,Window R-Value,SOG R-Value,Floors R-Value,LPD Reduction,Fan W/CFM,ERV Eff,HVAC,Energy Savings %,EUI (kWh/m2),Carbon Savings %,Carbon Intensity (kg/m2),Electric Peak kW,CMHC MLI,Cost Premium $
20,30,4.7,"R10,US",20,0.4,0.75,0.8,Heat Pump,35,97,14,54,276,35 Points," 3,661,278 "
30,50,3,"R10,US",30,0.4,1,0.8,Heat Pump,35,97,14,54,284,35 Points," 4,967,245 "
25,40,4.7,"R10,4ft",20,0.4,1,0.8,Heat Pump,35,98,14,54,282,35 Points," 4,380,236 "
25,30,6.3,"R10,4ft",30,0.25,1,0.8,Heat Pump,35,98,14,54,287,35 Points," 4,101,429 "
30,40,3,"R10,US",20,0.25,1,0.8,Heat Pump,35,98,14,54,287,35 Points," 4,564,438 "
20,30,4.7,"R10,US",30,0.25,0.75,0.8,Heat Pump,35,97,14,54,280,35 Points," 3,660,678 "
30,50,4.7,"R10,4ft",20,0.4,0.75,0.8,Heat Pump,35,96,14,54,275,35 Points," 5,098,795 "
15,30,6.3,"R10,US",30,0.25,0.75,0.8,Heat Pump,35,97,14,54,282,35 Points," 3,468,126 "
15,30,6.3,"R10,US",20,0.25,0.75,0.8,Heat Pump,35,97,14,54,282,35 Points," 3,468,126 "
15,40,4.7,"R10,US",30,0.4,1,0.8,Heat Pump,35,98,14,54,284,35 Points," 3,747,133 "
15,40,4.7,"R10,US",20,0.25,1,0.8,Heat Pump,35,98,14,54,289,35 Points," 3,746,533 "
30,50,3,"R10,US",20,0.4,1,0.8,Heat Pump,35,97,14,54,284,35 Points," 4,967,245 "
20,50,4.7,"R10,4ft",30,0.25,1,0.8,Heat Pump,35,99,14,54,287,35 Points," 4,465,291 "
15,50,6.3,"R10,4ft",30,0.25,1,0.8,Heat Pump,35,99,14,54,287,35 Points," 4,272,740 "
20,50,4.7,"R10,4ft",30,0.4,1,0.8,Heat Pump,35,98,14,54,282,35 Points," 4,465,891 "
30,30,4.7,"R10,4ft",30,0.4,1,0.8,Heat Pump,35,99,14,54,282,35 Points," 4,294,581 "
25,50,4.7,"R10,4ft",30,0.4,0.75,0.8,Heat Pump,35,97,14,54,275,35 Points," 4,782,243 "
15,30,6.3,"R10,US",20,0.4,0.75,0.8,Heat Pump,35,97,14,54,276,35 Points," 3,468,726 "
25,40,4.7,"R10,4ft",30,0.25,1,0.8,Heat Pump,35,98,14,54,287,35 Points," 4,379,636 "
15,50,4.7,"R10,US",30,0.4,0.75,0.8,Heat Pump,35,97,14,54,276,35 Points," 4,149,140 "
30,30,4.7,"R10,4ft",30,0.25,1,0.8,Heat Pump,35,99,14,54,287,35 Points," 4,293,981 "
15,30,6.3,"R10,US",30,0.4,0.75,0.8,Heat Pump,35,97,14,54,276,35 Points," 3,468,726 "
10,40,4.7,"R10,US",30,0.25,1,,Heat Pump,35,98,14,54,289,35 Points," 3,257,981 "
10,30,6.3,"R10,US",20,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 2,980,374 "
30,50,3,"R10,4ft",30,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 4,795,245 "
25,50,3,"R10,4ft",20,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 4,478,693 "
15,30,6.3,"R10,4ft",20,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,296,726 "
20,30,4.7,"R10,4ft",30,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,488,678 "
10,30,6.3,"R10,US",30,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 2,980,374 "
10,50,6.3,"R10,4ft",30,0.4,1,,Heat Pump,35,99,14,54,284,35 Points," 3,784,788 "
15,50,3,"R10,US",30,0.25,1,,Heat Pump,35,98,14,54,289,35 Points," 3,844,990 "
10,50,6.3,"R10,4ft",30,0.25,1,,Heat Pump,35,99,14,54,289,35 Points," 3,784,188 "
20,40,3,"R10,US",20,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,759,734 "
20,30,4.7,"R10,4ft",20,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,488,678 "
30,40,3,"R10,4ft",30,0.25,1,,Heat Pump,35,98,14,54,287,35 Points," 4,392,438 "
10,30,6.3,"R10,US",30,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 2,980,174 "
25,30,3,"R10,US",20,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,673,479 "
30,50,3,"R10,4ft",20,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 4,795,245 "
15,40,4.7,"R10,4ft",30,0.25,0.75,,Heat Pump,35,98,14,54,282,35 Points," 3,574,333 "
25,50,3,"R10,4ft",20,0.25,1,,Heat Pump,35,98,14,54,287,35 Points," 4,478,093 "
20,30,4.7,"R10,4ft",20,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,489,278 "
15,50,4.7,"R10,4ft",30,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,976,540 "
25,30,3,"R10,US",30,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,673,479 "
30,50,3,"R10,4ft",20,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 4,795,045 "
10,50,6.3,"R10,4ft",20,0.25,1,,Heat Pump,35,99,14,54,289,35 Points," 3,784,188 "
10,40,4.7,"R10,US",30,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 3,258,581 "
20,30,3,"R10,US",30,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 3,357,728 "
10,30,6.3,"R10,US",20,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 2,980,174 "
25,30,3,"R10,US",20,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,674,079 "
10,50,6.3,"R10,4ft",20,0.4,1,,Heat Pump,35,99,14,54,284,35 Points," 3,784,788 "
15,30,6.3,"R10,4ft",20,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,296,126 "
10,40,4.7,"R10,US",20,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 3,258,581 "
10,50,4.7,"R10,US",30,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,659,988 "
15,50,4.7,"R10,4ft",20,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,976,540 "
15,40,4.7,"R10,4ft",30,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 3,575,133 "
15,30,6.3,"R10,4ft",30,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,296,126 "
15,40,4.7,"R10,4ft",30,0.25,1,,Heat Pump,35,98,14,54,289,35 Points," 3,574,533 "
20,30,3,"R10,US",30,0.25,1,,Heat Pump,35,98,14,54,289,35 Points," 3,357,128 "
15,40,4.7,"R10,4ft",20,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 3,575,133 "
20,30,4.7,"R10,4ft",30,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,489,278 "
15,50,3,"R10,US",30,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 3,845,590 "
10,30,6.3,"R10,US",20,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 2,979,574 "
20,40,3,"R10,US",30,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,759,134 "
10,40,4.7,"R10,US",20,0.25,1,,Heat Pump,35,98,14,54,289,35 Points," 3,257,981 "
10,50,4.7,"R10,US",30,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,660,588 "
10,30,6.3,"R10,US",30,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 2,979,574 "
15,50,4.7,"R10,4ft",30,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,977,140 "
20,30,3,"R10,US",20,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 3,357,728 "
15,50,3,"R10,US",20,0.25,1,,Heat Pump,35,98,14,54,289,35 Points," 3,844,990 "
30,40,3,"R10,4ft",20,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 4,393,038 "
10,50,4.7,"R10,US",20,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,659,988 "
15,30,6.3,"R10,4ft",30,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,296,726 "
25,30,3,"R10,US",30,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,674,079 "
30,40,3,"R10,4ft",30,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 4,393,038 "
20,30,3,"R10,US",20,0.25,1,,Heat Pump,35,98,14,54,289,35 Points," 3,357,128 "
25,50,3,"R10,4ft",30,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 4,478,693 "
30,40,3,"R10,4ft",20,0.25,1,,Heat Pump,35,98,14,54,287,35 Points," 4,392,438 "
30,50,3,"R10,4ft",20,0.25,0.75,,Heat Pump,35,97,14,54,280,35 Points," 4,794,445 "
15,50,4.7,"R10,4ft",20,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,977,140 "
30,50,3,"R10,4ft",30,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 4,795,045 "
10,50,4.7,"R10,US",20,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,660,588 "
30,50,3,"R10,4ft",30,0.25,0.75,,Heat Pump,35,97,14,54,280,35 Points," 4,794,445 "
15,40,4.7,"R10,4ft",20,0.25,0.75,,Heat Pump,35,98,14,54,282,35 Points," 3,574,333 "
15,50,3,"R10,US",20,0.4,1,,Heat Pump,35,98,14,54,284,35 Points," 3,845,590 "
20,40,3,"R10,US",30,0.4,0.75,,Heat Pump,35,97,14,54,276,35 Points," 3,759,734 "
20,40,3,"R10,US",20,0.25,0.75,,Heat Pump,35,97,14,54,282,35 Points," 3,759,134 "
15,40,4.7,"R10,4ft",20,0.25,1,,Heat Pump,35,98,14,54,289,35 Points," 3,574,533 "
25,50,3,"R10,4ft",30,0.25,1,,Heat Pump,35,98,14,54,287,35 Points," 4,478,093 "
20,50,4.7,"R10,US",20,0.4,1,0.75,Heat Pump,36,97,14,54,282,35 Points," 4,293,891 "
25,40,4.7,"R10,US",30,0.4,1,0.75,Heat Pump,36,97,14,54,282,35 Points," 4,208,236 "
15,50,6.3,"R10,US",30,0.25,1,0.75,Heat Pump,36,97,14,54,287,35 Points," 4,100,740 "
25,50,4.7,"R10,US",20,0.4,0.75,0.75,Heat Pump,36,95,14,54,275,35 Points," 4,610,243 "
25,30,6.3,"R10,US",20,0.4,1,0.75,Heat Pump,36,96,14,54,282,35 Points," 3,930,029 "
25,40,6.3,"R10,US",20,0.4,0.75,0.75,Heat Pump,36,94,16,54,275,35 Points," 4,332,036 "
20,40,6.3,"R10,US",20,0.25,0.75,0.75,Heat Pump,36,96,14,54,280,35 Points," 4,014,884 "
30,30,4.7,"R10,US",30,0.25,1,0.75,Heat Pump,36,97,14,54,287,35 Points," 4,121,981 "
25,50,4.7,"R10,US",20,0.25,0.75,0.75,Heat Pump,36,95,14,54,280,35 Points," 4,609,643 "
30,50,4.7,"R10,US",20,0.4,0.75,0.75,Heat Pump,36,94,14,54,275,35 Points," 4,926,795 "
25,30,6.3,"R10,US",30,0.4,1,0.75,Heat Pump,36,96,14,54,282,35 Points," 3,930,029 "
25,40,4.7,"R10,US",30,0.25,1,0.75,Heat Pump,36,97,14,54,287,35 Points," 4,207,636 "
30,30,6.3,"R10,US",30,0.25,0.75,0.75,Heat Pump,36,95,14,54,280,35 Points," 4,245,781 "
20,40,6.3,"R10,US",30,0.25,0.75,0.75,Heat Pump,36,96,14,54,280,35 Points," 4,014,884 "
30,30,6.3,"R10,US",20,0.4,0.75,0.75,Heat Pump,36,95,14,54,275,35 Points," 4,246,381 "
20,50,6.3,"R10,US",30,0.25,0.75,0.75,Heat Pump,36,95,14,54,280,35 Points," 4,417,091 "
20,50,4.7,"R10,US",20,0.25,1,0.75,Heat Pump,36,97,14,54,287,35 Points," 4,293,291 "
30,40,4.7,"R10,US",30,0.4,0.75,0.75,Heat Pump,36,95,14,54,275,35 Points," 4,524,588 "
25,40,6.3,"R10,US",30,0.4,0.75,0.75,Heat Pump,36,94,16,54,275,35 Points," 4,332,036 "
20,50,4.7,"R10,US",30,0.25,1,0.75,Heat Pump,36,97,14,54,287,35 Points," 4,293,291 "
30,30,6.3,"R10,US",20,0.25,0.75,0.75,Heat Pump,36,95,14,54,280,35 Points," 4,245,781 "
30,40,4.7,"R10,US",30,0.25,0.75,0.75,Heat Pump,36,95,14,54,280,35 Points," 4,523,988 "
15,50,6.3,"R10,US",20,0.25,1,0.75,Heat Pump,36,97,14,54,287,35 Points," 4,100,740 "
30,50,6.3,"R10,4ft",30,0.25,1,0.75,Heat Pump,36,97,14,54,287,35 Points," 5,050,395 "
30,50,4.7,"R10,US",30,0.4,0.75,0.75,Heat Pump,36,94,14,54,275,35 Points," 4,926,795 "
30,30,6.3,"R10,US",30,0.4,0.75,0.75,Heat Pump,36,95,14,54,275,35 Points," 4,246,381 "
30,50,4.7,"R10,US",30,0.25,0.75,0.75,Heat Pump,36,95,16,54,280,35 Points," 4,926,195 "
20,50,6.3,"R10,US",30,0.4,0.75,0.75,Heat Pump,36,95,14,54,275,35 Points," 4,417,691 "
30,50,6.3,"R10,4ft",30,0.4,1,0.75,Heat Pump,36,97,14,54,282,35 Points," 5,050,995 "
25,50,4.7,"R10,US",30,0.25,0.75,0.75,Heat Pump,36,95,14,54,280,35 Points," 4,609,643 "
30,50,6.3,"R10,4ft",20,0.4,1,0.75,Heat Pump,36,97,14,54,282,35 Points," 5,050,995 "
25,40,4.7,"R10,US",20,0.25,1,0.75,Heat Pump,36,97,14,54,287,35 Points," 4,207,636 "
20,50,6.3,"R10,US",20,0.4,0.75,0.75,Heat Pump,36,95,14,54,275,35 Points," 4,417,691 "
25,50,4.7,"R10,US",30,0.4,0.75,0.75,Heat Pump,36,95,14,54,275,35 Points," 4,610,243 "
20,40,6.3,"R10,US",20,0.25,1,0.75,Heat Pump,36,96,16,54,287,35 Points," 4,015,084 "
20,50,4.7,"R10,US",30,0.4,1,0.75,Heat Pump,36,97,14,54,282,35 Points," 4,293,891 "
30,40,4.7,"R10,US",20,0.4,0.75,0.75,Heat Pump,36,95,14,54,275,35 Points," 4,524,588 "
25,30,6.3,"R10,US",20,0.25,1,0.75,Heat Pump,36,97,16,54,287,35 Points," 3,929,429 "
20,40,6.3,"R10,US",20,0.4,1,0.75,Heat Pump,36,96,14,54,282,35 Points," 4,015,684 "
30,40,4.7,"R10,US",20,0.25,0.75,0.75,Heat Pump,36,95,14,54,280,35 Points," 4,523,988 "
20,40,6.3,"R10,US",30,0.25,1,0.75,Heat Pump,36,96,16,54,287,35 Points," 4,015,084 "
25,30,6.3,"R10,US",30,0.25,1,0.75,Heat Pump,36,97,16,54,287,35 Points," 3,929,429 "
20,50,6.3,"R10,US",20,0.25,0.75,0.75,Heat Pump,36,95,14,54,280,35 Points," 4,417,091 "
25,40,4.7,"R10,US",20,0.4,1,0.75,Heat Pump,36,97,14,54,282,35 Points," 4,208,236 "
30,50,4.7,"R10,US",20,0.25,0.75,0.75,Heat Pump,36,95,16,54,280,35 Points," 4,926,195 "
30,30,4.7,"R10,US",20,0.25,1,0.75,Heat Pump,36,97,14,54,287,35 Points," 4,121,981 "
20,40,6.3,"R10,US",30,0.4,1,0.75,Heat Pump,36,96,14,54,282,35 Points," 4,015,684 "
30,50,6.3,"R10,4ft",20,0.25,1,0.75,Heat Pump,36,97,14,54,287,35 Points," 5,050,395 "
25,50,4.7,"R10,4ft",20,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 4,782,443 "
20,30,4.7,"R10,US",20,0.4,1,0.8,Heat Pump,36,97,14,54,284,35 Points," 3,661,478 "
25,40,6.3,"R10,4ft",20,0.25,0.75,0.8,Heat Pump,36,96,14,54,280,35 Points," 4,503,436 "
30,30,4.7,"R10,US",20,0.4,0.75,0.8,Heat Pump,36,95,14,54,275,35 Points," 4,294,381 "
15,50,4.7,"R10,US",30,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,148,740 "
25,30,4.7,"R10,US",20,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 3,977,229 "
20,50,6.3,"R10,4ft",20,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,589,291 "
15,40,6.3,"R10,US",30,0.4,1,0.8,Heat Pump,36,96,16,54,284,35 Points," 3,871,133 "
15,40,6.3,"R10,US",30,0.4,0.75,0.8,Heat Pump,36,95,14,54,276,35 Points," 3,870,933 "
25,50,6.3,"R10,4ft",20,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 4,905,643 "
15,30,6.3,"R10,US",20,0.25,1,0.8,Heat Pump,36,98,14,54,289,35 Points," 3,468,326 "
30,30,4.7,"R10,US",30,0.25,0.75,0.8,Heat Pump,36,95,16,54,280,35 Points," 4,293,781 "
20,30,6.3,"R10,US",30,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 3,784,678 "
20,40,4.7,"R10,US",30,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 4,062,884 "
30,40,4.7,"R10,4ft",20,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,696,188 "
30,40,4.7,"R10,4ft",30,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 4,696,788 "
20,30,4.7,"R10,US",30,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 3,660,878 "
30,40,6.3,"R10,4ft",30,0.4,0.75,0.8,Heat Pump,36,95,14,54,275,35 Points," 4,820,588 "
30,40,6.3,"R10,4ft",20,0.4,0.75,0.8,Heat Pump,36,95,14,54,275,35 Points," 4,820,588 "
25,30,4.7,"R10,US",20,0.4,0.75,0.8,Heat Pump,36,95,14,54,276,35 Points," 3,977,829 "
30,50,4.7,"R10,4ft",20,0.25,1,0.8,Heat Pump,36,97,16,54,287,35 Points," 5,098,395 "
15,50,6.3,"R10,US",30,0.4,0.75,0.8,Heat Pump,36,95,14,54,276,35 Points," 4,273,140 "
30,30,6.3,"R10,4ft",20,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 4,418,581 "
30,50,4.7,"R10,4ft",20,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 5,098,995 "
30,50,4.7,"R10,4ft",30,0.25,0.75,0.8,Heat Pump,36,96,14,54,280,35 Points," 5,098,195 "
15,50,6.3,"R10,US",30,0.25,0.75,0.8,Heat Pump,36,95,16,54,280,35 Points," 4,272,540 "
25,50,4.7,"R10,4ft",30,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,781,843 "
15,40,6.3,"R10,US",20,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 3,870,333 "
30,50,4.7,"R10,4ft",20,0.25,0.75,0.8,Heat Pump,36,96,14,54,280,35 Points," 5,098,195 "
30,30,4.7,"R10,US",20,0.25,0.75,0.8,Heat Pump,36,95,16,54,280,35 Points," 4,293,781 "
20,50,4.7,"R10,US",20,0.4,0.75,0.8,Heat Pump,36,94,16,54,275,35 Points," 4,465,691 "
30,50,4.7,"R10,4ft",30,0.25,1,0.8,Heat Pump,36,97,16,54,287,35 Points," 5,098,395 "
30,50,3,"R10,US",20,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,966,645 "
20,30,4.7,"R10,US",30,0.4,1,0.8,Heat Pump,36,97,14,54,284,35 Points," 3,661,478 "
20,50,4.7,"R10,US",30,0.4,0.75,0.8,Heat Pump,36,94,16,54,275,35 Points," 4,465,691 "
20,30,6.3,"R10,US",20,0.4,0.75,0.8,Heat Pump,36,95,14,54,276,35 Points," 3,785,278 "
25,40,6.3,"R10,4ft",30,0.25,1,0.8,Heat Pump,36,97,16,54,287,35 Points," 4,503,636 "
30,30,4.7,"R10,US",30,0.4,0.75,0.8,Heat Pump,36,95,14,54,275,35 Points," 4,294,381 "
25,40,6.3,"R10,4ft",30,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 4,504,236 "
20,50,6.3,"R10,4ft",30,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,589,291 "
30,50,3,"R10,US",30,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,966,645 "
30,50,4.7,"R10,4ft",30,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 5,098,995 "
25,50,6.3,"R10,4ft",30,0.4,0.75,0.8,Heat Pump,36,95,14,54,275,35 Points," 4,906,243 "
20,40,6.3,"R10,4ft",30,0.25,1,0.8,Heat Pump,36,98,14,54,287,35 Points," 4,187,084 "
15,50,6.3,"R10,US",20,0.25,0.75,0.8,Heat Pump,36,95,16,54,280,35 Points," 4,272,540 "
20,30,6.3,"R10,US",20,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 3,784,678 "
25,40,6.3,"R10,4ft",30,0.25,0.75,0.8,Heat Pump,36,96,14,54,280,35 Points," 4,503,436 "
25,30,4.7,"R10,US",20,0.4,1,0.8,Heat Pump,36,96,16,54,284,35 Points," 3,978,029 "
15,40,6.3,"R10,US",20,0.4,1,0.8,Heat Pump,36,96,16,54,284,35 Points," 3,871,133 "
20,40,6.3,"R10,4ft",20,0.25,1,0.8,Heat Pump,36,98,14,54,287,35 Points," 4,187,084 "
30,40,6.3,"R10,4ft",20,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 4,819,988 "
20,30,4.7,"R10,US",20,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 3,660,878 "
25,50,4.7,"R10,4ft",30,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 4,782,443 "
15,40,6.3,"R10,US",30,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 3,870,333 "
25,30,4.7,"R10,US",30,0.4,1,0.8,Heat Pump,36,96,16,54,284,35 Points," 3,978,029 "
30,30,6.3,"R10,4ft",30,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 4,418,581 "
30,30,6.3,"R10,4ft",30,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,417,981 "
20,40,4.7,"R10,US",30,0.4,0.75,0.8,Heat Pump,36,95,14,54,276,35 Points," 4,063,484 "
25,50,6.3,"R10,4ft",20,0.4,0.75,0.8,Heat Pump,36,95,14,54,275,35 Points," 4,906,243 "
20,50,6.3,"R10,4ft",30,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 4,589,891 "
15,30,6.3,"R10,US",30,0.25,1,0.8,Heat Pump,36,98,14,54,289,35 Points," 3,468,326 "
25,50,4.7,"R10,4ft",20,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,781,843 "
20,50,6.3,"R10,4ft",20,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 4,589,891 "
30,40,4.7,"R10,4ft",30,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,696,188 "
20,40,4.7,"R10,US",20,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 4,062,884 "
25,40,6.3,"R10,4ft",20,0.25,1,0.8,Heat Pump,36,97,16,54,287,35 Points," 4,503,636 "
30,40,6.3,"R10,4ft",30,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 4,819,988 "
15,50,4.7,"R10,US",20,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,148,740 "
15,50,4.7,"R10,US",30,0.4,1,0.8,Heat Pump,36,97,14,54,284,35 Points," 4,149,340 "
15,50,4.7,"R10,US",20,0.4,1,0.8,Heat Pump,36,97,14,54,284,35 Points," 4,149,340 "
25,50,6.3,"R10,4ft",30,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 4,905,643 "
15,40,6.3,"R10,US",20,0.4,0.75,0.8,Heat Pump,36,95,14,54,276,35 Points," 3,870,933 "
15,50,6.3,"R10,US",20,0.4,0.75,0.8,Heat Pump,36,95,14,54,276,35 Points," 4,273,140 "
30,40,4.7,"R10,4ft",20,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 4,696,788 "
20,30,6.3,"R10,US",30,0.4,0.75,0.8,Heat Pump,36,95,14,54,276,35 Points," 3,785,278 "
25,30,4.7,"R10,US",30,0.25,0.75,0.8,Heat Pump,36,95,14,54,280,35 Points," 3,977,229 "
20,40,4.7,"R10,US",20,0.4,0.75,0.8,Heat Pump,36,95,14,54,276,35 Points," 4,063,484 "
30,30,6.3,"R10,4ft",20,0.25,1,0.8,Heat Pump,36,97,14,54,287,35 Points," 4,417,981 "
25,30,4.7,"R10,US",30,0.4,0.75,0.8,Heat Pump,36,95,14,54,276,35 Points," 3,977,829 "
25,40,6.3,"R10,4ft",20,0.4,1,0.8,Heat Pump,36,97,14,54,282,35 Points," 4,504,236 "
20,30,4.7,"R10,4ft",20,0.4,1,,Heat Pump,36,97,14,54,284,35 Points," 3,489,478 "
20,50,3,"R10,US",30,0.4,1,,Heat Pump,36,96,16,54,284,35 Points," 4,162,141 "
15,40,6.3,"R10,4ft",30,0.4,0.75,,Heat Pump,36,95,14,54,276,35 Points," 3,698,933 "
30,50,3,"R10,4ft",30,0.25,1,,Heat Pump,36,98,14,54,287,35 Points," 4,794,645 "
15,30,4.7,"R10,US",30,0.4,0.75,,Heat Pump,36,95,14,54,276,35 Points," 3,172,726 "
10,40,6.3,"R10,US",20,0.25,0.75,,Heat Pump,36,95,14,54,282,35 Points," 3,381,781 "
30,30,3,"R10,US",30,0.4,1,,Heat Pump,36,96,16,54,284,35 Points," 3,990,831 "
20,30,4.7,"R10,4ft",20,0.25,1,,Heat Pump,36,97,14,54,289,35 Points," 3,488,878 "
20,30,4.7,"R10,4ft",30,0.25,1,,Heat Pump,36,97,14,54,289,35 Points," 3,488,878 "
15,30,6.3,"R10,4ft",30,0.25,1,,Heat Pump,36,98,14,54,289,35 Points," 3,296,326 "
10,50,4.7,"R10,US",20,0.4,1,,Heat Pump,36,97,14,54,284,35 Points," 3,660,788 "
15,30,6.3,"R10,4ft",20,0.25,1,,Heat Pump,36,98,14,54,289,35 Points," 3,296,326 "
15,50,4.7,"R10,4ft",30,0.4,1,,Heat Pump,36,97,14,54,284,35 Points," 3,977,340 "
20,40,3,"R10,US",20,0.4,1,,Heat Pump,36,97,14,54,284,35 Points," 3,759,934 "
25,30,3,"R10,US",30,0.4,1,,Heat Pump,36,97,14,54,284,35 Points," 3,674,279 "
20,50,3,"R10,US",30,0.25,0.75,,Heat Pump,36,95,14,54,282,35 Points," 4,161,341 "
10,50,6.3,"R10,US",20,0.4,0.75,,Heat Pump,36,95,16,54,276,35 Points," 3,784,588 "
30,30,3,"R10,US",20,0.4,1,,Heat Pump,36,96,16,54,284,35 Points," 3,990,831 "
30,50,3,"R10,4ft",20,0.25,1,,Heat Pump,36,98,14,54,287,35 Points," 4,794,645 "
25,30,3,"R10,US",20,0.4,1,,Heat Pump,36,97,14,54,284,35 Points," 3,674,279 "
25,30,4.7,"R10,4ft",30,0.4,0.75,,Heat Pump,36,95,14,54,276,35 Points," 3,805,829 "
20,50,3,"R10,US",20,0.4,0.75,,Heat Pump,36,95,14,54,276,35 Points," 4,161,941 "
25,30,3,"R10,US",30,0.25,1,,Heat Pump,36,97,14,54,289,35 Points," 3,673,679 "
20,30,6.3,"R10,4ft",30,0.4,0.75,,Heat Pump,36,95,14,54,276,35 Points," 3,613,278 "
25,30,4.7,"R10,4ft",20,0.4,0.75,,Heat Pump,36,95,14,54,276,35 Points," 3,805,829 "
10,50,6.3,"R10,US",30,0.4,0.75,,Heat Pump,36,95,16,54,276,35 Points," 3,784,588 "
